trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN7842F130669:2020-12-09T14:36:18Z,10:37:00,10:40:00,StopPoint:OCEOUIGO-87318964,2,,0,0,
OCESN7842F130669:2020-12-09T14:36:18Z,11:32:00,11:35:00,StopPoint:OCEOUIGO-87762906,3,,0,0,
OCESN7842F130669:2020-12-09T14:36:18Z,13:18:00,13:21:00,StopPoint:OCEOUIGO-87111849,4,,0,0,
OCESN7842F130669:2020-12-09T14:36:18Z,13:31:00,13:36:00,StopPoint:OCEOUIGO-87271494,5,,0,0,
OCESN7842F130669:2020-12-09T14:36:18Z,14:29:00,14:29:00,StopPoint:OCEOUIGO-87286005,6,,1,0,
OCESN7845F105452:2020-12-08T16:10:46Z,15:41:00,15:41:00,StopPoint:OCEOUIGO-87286005,0,,0,1,
OCESN7845F105452:2020-12-08T16:10:46Z,16:12:00,16:20:00,StopPoint:OCEOUIGO-87313882,1,,0,0,
OCESN7845F105452:2020-12-08T16:10:46Z,16:48:00,17:06:00,StopPoint:OCEOUIGO-87271494,2,,0,0,
OCESN7845F105452:2020-12-08T16:10:46Z,17:19:00,17:30:00,StopPoint:OCEOUIGO-87111849,3,,0,0,
OCESN7845F105452:2020-12-08T16:10:46Z,19:17:00,19:20:00,StopPoint:OCEOUIGO-87762906,4,,0,0,
OCESN7845F105452:2020-12-08T16:10:46Z,20:10:00,20:13:00,StopPoint:OCEOUIGO-87318964,5,,0,0,
OCESN7845F105452:2020-12-08T16:10:46Z,20:32:00,20:37:00,StopPoint:OCEOUIGO-87319012,6,,0,0,
OCESN7845F105452:2020-12-08T16:10:46Z,20:53:00,20:53:00,StopPoint:OCEOUIGO-87751008,7,,1,0,
OCESN7845F137409:2020-12-09T14:36:18Z,15:41:00,15:41:00,StopPoint:OCEOUIGO-87286005,0,,0,1,
OCESN7845F137409:2020-12-09T14:36:18Z,16:10:00,16:18:00,StopPoint:OCEOUIGO-87313882,1,,0,0,
OCESN7845F137409:2020-12-09T14:36:18Z,16:48:00,17:06:00,StopPoint:OCEOUIGO-87271494,2,,0,0,
OCESN7845F137409:2020-12-09T14:36:18Z,17:19:00,17:30:00,StopPoint:OCEOUIGO-87111849,3,,0,0,
OCESN7845F137409:2020-12-09T14:36:18Z,19:17:00,19:20:00,StopPoint:OCEOUIGO-87762906,4,,0,0,
OCESN7845F137409:2020-12-09T14:36:18Z,20:10:00,20:13:00,StopPoint:OCEOUIGO-87318964,5,,0,0,
OCESN7845F137409:2020-12-09T14:36:18Z,20:32:00,20:37:00,StopPoint:OCEOUIGO-87319012,6,,0,0,
OCESN7845F137409:2020-12-09T14:36:18Z,20:53:00,20:53:00,StopPoint:OCEOUIGO-87751008,7,,1,0,
OCESN7851F133169:2020-12-09T14:36:18Z,07:18:00,07:18:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7851F133169:2020-12-09T14:36:18Z,09:10:00,09:13:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7851F133169:2020-12-09T14:36:18Z,10:18:00,10:21:00,StopPoint:OCEOUIGO-87319012,2,,0,0,
OCESN7851F133169:2020-12-09T14:36:18Z,11:11:00,11:11:00,StopPoint:OCEOUIGO-87755009,3,,1,0,
OCESN7851F141846:2020-12-09T18:56:28Z,07:18:00,07:18:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7851F141846:2020-12-09T18:56:28Z,09:10:00,09:13:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7851F141846:2020-12-09T18:56:28Z,10:18:00,10:21:00,StopPoint:OCEOUIGO-87319012,2,,0,0,
OCESN7851F141846:2020-12-09T18:56:28Z,11:11:00,11:15:00,StopPoint:OCEOUIGO-87755009,3,,0,0,
OCESN7851F141846:2020-12-09T18:56:28Z,12:07:00,12:10:00,StopPoint:OCEOUIGO-87757526,4,,0,0,
OCESN7851F141846:2020-12-09T18:56:28Z,12:34:00,12:38:00,StopPoint:OCEOUIGO-87757625,5,,0,0,
OCESN7851F141846:2020-12-09T18:56:28Z,12:47:00,12:50:00,StopPoint:OCEOUIGO-87757674,6,,0,0,
OCESN7851F141846:2020-12-09T18:56:28Z,13:08:00,13:08:00,StopPoint:OCEOUIGO-87756056,7,,1,0,
OCESN7853F133571:2020-12-24T18:54:01Z,16:09:00,16:09:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7853F133571:2020-12-24T18:54:01Z,18:01:00,18:06:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7853F133571:2020-12-24T18:54:01Z,20:12:00,20:16:00,StopPoint:OCEOUIGO-87755009,2,,0,0,
OCESN7853F133571:2020-12-24T18:54:01Z,20:54:00,20:57:00,StopPoint:OCEOUIGO-87755447,3,,0,0,
OCESN7853F133571:2020-12-24T18:54:01Z,21:34:00,21:38:00,StopPoint:OCEOUIGO-87757625,4,,0,0,
OCESN7853F133571:2020-12-24T18:54:01Z,21:47:00,21:50:00,StopPoint:OCEOUIGO-87757674,5,,0,0,
OCESN7853F133571:2020-12-24T18:54:01Z,22:09:00,22:09:00,StopPoint:OCEOUIGO-87756056,6,,1,0,
OCESN7853F147046:2020-12-09T18:56:28Z,16:09:00,16:09:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7853F147046:2020-12-09T18:56:28Z,18:01:00,18:06:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7853F147046:2020-12-09T18:56:28Z,19:30:00,19:30:00,StopPoint:OCEOUIGO-87751008,2,,1,0,
OCESN7853F153794:2020-12-24T18:54:01Z,16:02:00,16:02:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7853F153794:2020-12-24T18:54:01Z,18:01:00,18:06:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7853F153794:2020-12-24T18:54:01Z,20:12:00,20:16:00,StopPoint:OCEOUIGO-87755009,2,,0,0,
OCESN7853F153794:2020-12-24T18:54:01Z,20:54:00,20:57:00,StopPoint:OCEOUIGO-87755447,3,,0,0,
OCESN7853F153794:2020-12-24T18:54:01Z,21:34:00,21:38:00,StopPoint:OCEOUIGO-87757625,4,,0,0,
OCESN7853F153794:2020-12-24T18:54:01Z,21:47:00,21:50:00,StopPoint:OCEOUIGO-87757674,5,,0,0,
OCESN7853F153794:2020-12-24T18:54:01Z,22:09:00,22:09:00,StopPoint:OCEOUIGO-87756056,6,,1,0,
OCESN7856F132308:2020-12-09T14:36:18Z,15:47:00,15:47:00,StopPoint:OCEOUIGO-87755009,0,,0,1,
OCESN7856F132308:2020-12-09T14:36:18Z,16:39:00,16:42:00,StopPoint:OCEOUIGO-87319012,1,,0,0,
OCESN7856F132308:2020-12-09T14:36:18Z,17:49:00,17:52:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7856F132308:2020-12-09T14:36:18Z,19:46:00,19:46:00,StopPoint:OCEOUIGO-87686006,3,,1,0,
OCESN7856F141855:2020-12-09T14:36:18Z,13:53:00,13:53:00,StopPoint:OCEOUIGO-87756056,0,,0,1,
OCESN7856F141855:2020-12-09T14:36:18Z,14:07:00,14:10:00,StopPoint:OCEOUIGO-87757674,1,,0,0,
OCESN7856F141855:2020-12-09T14:36:18Z,14:20:00,14:24:00,StopPoint:OCEOUIGO-87757625,2,,0,0,
OCESN7856F141855:2020-12-09T14:36:18Z,14:47:00,14:50:00,StopPoint:OCEOUIGO-87757526,3,,0,0,
OCESN7856F141855:2020-12-09T14:36:18Z,15:43:00,15:47:00,StopPoint:OCEOUIGO-87755009,4,,0,0,
OCESN7856F141855:2020-12-09T14:36:18Z,16:39:00,16:42:00,StopPoint:OCEOUIGO-87319012,5,,0,0,
OCESN7856F141855:2020-12-09T14:36:18Z,17:49:00,17:52:00,StopPoint:OCEOUIGO-87762906,6,,0,0,
OCESN7856F141855:2020-12-09T14:36:18Z,19:46:00,19:46:00,StopPoint:OCEOUIGO-87686006,7,,1,0,
OCESN7858F129005:2020-12-09T18:56:28Z,07:47:00,07:47:00,StopPoint:OCEOUIGO-87755009,0,,0,1,
OCESN7858F129005:2020-12-09T18:56:28Z,08:38:00,08:41:00,StopPoint:OCEOUIGO-87319012,1,,0,0,
OCESN7858F129005:2020-12-09T18:56:28Z,09:50:00,09:53:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7858F129005:2020-12-09T18:56:28Z,11:46:00,11:46:00,StopPoint:OCEOUIGO-87686006,3,,1,0,
OCESN7858F131053:2020-12-09T18:56:28Z,05:52:00,05:52:00,StopPoint:OCEOUIGO-87756056,0,,0,1,
OCESN7858F131053:2020-12-09T18:56:28Z,06:07:00,06:10:00,StopPoint:OCEOUIGO-87757674,1,,0,0,
OCESN7858F131053:2020-12-09T18:56:28Z,06:20:00,06:24:00,StopPoint:OCEOUIGO-87757625,2,,0,0,
OCESN7858F131053:2020-12-09T18:56:28Z,06:59:00,07:02:00,StopPoint:OCEOUIGO-87755447,3,,0,0,
OCESN7858F131053:2020-12-09T18:56:28Z,07:43:00,07:47:00,StopPoint:OCEOUIGO-87755009,4,,0,0,
OCESN7858F131053:2020-12-09T18:56:28Z,08:38:00,08:41:00,StopPoint:OCEOUIGO-87319012,5,,0,0,
OCESN7858F131053:2020-12-09T18:56:28Z,09:50:00,09:53:00,StopPoint:OCEOUIGO-87762906,6,,0,0,
OCESN7858F131053:2020-12-09T18:56:28Z,11:46:00,11:46:00,StopPoint:OCEOUIGO-87686006,7,,1,0,
OCESN786F105648:2020-12-08T16:10:46Z,05:36:00,05:36:00,StopPoint:OCETGV-87474098,0,,0,1,
OCESN786F105648:2020-12-08T16:10:46Z,06:07:00,06:10:00,StopPoint:OCETGV-87476002,1,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,06:25:00,06:28:00,StopPoint:OCETGV-87476200,2,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,06:38:00,06:41:00,StopPoint:OCETGV-87476606,3,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,07:09:00,07:12:00,StopPoint:OCETGV-87471300,4,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,08:14:00,08:18:00,StopPoint:OCETGV-87481002,5,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,09:00:00,09:04:00,StopPoint:OCETGV-87484006,6,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,09:47:00,09:58:00,StopPoint:OCETGV-87396002,7,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,10:55:00,11:06:00,StopPoint:OCETGV-87393702,8,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,16:08:00,16:12:00,StopPoint:OCETGV-87746370,9,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,16:27:00,16:31:00,StopPoint:OCETGV-87746438,10,,0,0,
OCESN786F105648:2020-12-08T16:10:46Z,16:38:00,16:38:00,StopPoint:OCETGV-87746479,11,,1,0,
OCESN7860F113989:2020-12-08T16:10:46Z,14:07:00,14:07:00,StopPoint:OCEOUIGO-87688887,0,,0,1,
OCESN7860F113989:2020-12-08T16:10:46Z,14:26:00,14:29:00,StopPoint:OCEOUIGO-87703975,1,,0,0,
OCESN7860F113989:2020-12-08T16:10:46Z,15:28:00,15:36:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7860F113989:2020-12-08T16:10:46Z,17:23:00,17:30:00,StopPoint:OCEOUIGO-87111849,3,,0,0,
OCESN7860F113989:2020-12-08T16:10:46Z,17:40:00,17:46:00,StopPoint:OCEOUIGO-87271494,4,,0,0,
OCESN7860F113989:2020-12-08T16:10:46Z,18:13:00,18:28:00,StopPoint:OCEOUIGO-87313882,5,,0,0,
OCESN7860F113989:2020-12-08T16:10:46Z,19:03:00,19:03:00,StopPoint:OCEOUIGO-87286005,6,,1,0,
OCESN7860F140197:2020-12-09T14:36:18Z,14:07:00,14:07:00,StopPoint:OCEOUIGO-87688887,0,,0,1,
OCESN7860F140197:2020-12-09T14:36:18Z,14:26:00,14:29:00,StopPoint:OCEOUIGO-87703975,1,,0,0,
OCESN7860F140197:2020-12-09T14:36:18Z,15:28:00,15:36:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7860F140197:2020-12-09T14:36:18Z,17:23:00,17:30:00,StopPoint:OCEOUIGO-87111849,3,,0,0,
OCESN7860F140197:2020-12-09T14:36:18Z,17:40:00,17:46:00,StopPoint:OCEOUIGO-87271494,4,,0,0,
OCESN7860F140197:2020-12-09T14:36:18Z,18:14:00,18:31:00,StopPoint:OCEOUIGO-87313882,5,,0,0,
OCESN7860F140197:2020-12-09T14:36:18Z,19:03:00,19:03:00,StopPoint:OCEOUIGO-87286005,6,,1,0,
OCESN7867F114884:2020-12-08T16:10:46Z,07:43:00,07:43:00,StopPoint:OCEOUIGO-87286542,0,,0,1,
OCESN7867F114884:2020-12-08T16:10:46Z,08:48:00,08:54:00,StopPoint:OCEOUIGO-87271494,1,,0,0,
OCESN7867F114884:2020-12-08T16:10:46Z,09:05:00,09:10:00,StopPoint:OCEOUIGO-87111849,2,,0,0,
OCESN7867F114884:2020-12-08T16:10:46Z,11:01:00,11:11:00,StopPoint:OCEOUIGO-87723197,3,,0,0,
OCESN7867F114884:2020-12-08T16:10:46Z,11:45:00,11:50:00,StopPoint:OCEOUIGO-87763029,4,,0,0,
OCESN7867F114884:2020-12-08T16:10:46Z,12:29:00,12:32:00,StopPoint:OCEOUIGO-87703975,5,,0,0,
OCESN7867F114884:2020-12-08T16:10:46Z,12:54:00,12:54:00,StopPoint:OCEOUIGO-87688887,6,,1,0,
OCESN7867F141862:2020-12-09T14:36:18Z,07:45:00,07:45:00,StopPoint:OCEOUIGO-87286542,0,,0,1,
OCESN7867F141862:2020-12-09T14:36:18Z,08:48:00,08:54:00,StopPoint:OCEOUIGO-87271494,1,,0,0,
OCESN7867F141862:2020-12-09T14:36:18Z,09:05:00,09:10:00,StopPoint:OCEOUIGO-87111849,2,,0,0,
OCESN7867F141862:2020-12-09T14:36:18Z,11:01:00,11:11:00,StopPoint:OCEOUIGO-87723197,3,,0,0,
OCESN7867F141862:2020-12-09T14:36:18Z,11:45:00,11:50:00,StopPoint:OCEOUIGO-87763029,4,,0,0,
OCESN7867F141862:2020-12-09T14:36:18Z,12:29:00,12:32:00,StopPoint:OCEOUIGO-87703975,5,,0,0,
OCESN7867F141862:2020-12-09T14:36:18Z,12:54:00,12:54:00,StopPoint:OCEOUIGO-87688887,6,,1,0,
OCESN7871F141865:2020-12-18T18:54:30Z,06:14:00,06:14:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7871F141865:2020-12-18T18:54:30Z,08:24:00,08:27:00,StopPoint:OCEOUIGO-87763029,1,,0,0,
OCESN7871F141865:2020-12-18T18:54:30Z,09:10:00,09:14:00,StopPoint:OCEOUIGO-87775007,2,,0,0,
OCESN7871F141865:2020-12-18T18:54:30Z,09:40:00,09:40:00,StopPoint:OCEOUIGO-87773002,3,,1,0,
OCESN7872F141867:2020-12-24T18:54:01Z,10:21:00,10:21:00,StopPoint:OCEOUIGO-87773002,0,,0,1,
OCESN7872F141867:2020-12-24T18:54:01Z,10:46:00,10:49:00,StopPoint:OCEOUIGO-87775007,1,,0,0,
OCESN7872F141867:2020-12-24T18:54:01Z,11:51:00,11:54:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7872F141867:2020-12-24T18:54:01Z,13:46:00,13:46:00,StopPoint:OCEOUIGO-87686006,3,,1,0,
OCESN7875F130868:2020-12-24T18:54:01Z,14:14:00,14:14:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7875F130868:2020-12-24T18:54:01Z,16:05:00,16:08:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7875F130868:2020-12-24T18:54:01Z,17:10:00,17:14:00,StopPoint:OCEOUIGO-87775007,2,,0,0,
OCESN7875F130868:2020-12-24T18:54:01Z,17:40:00,17:40:00,StopPoint:OCEOUIGO-87773002,3,,1,0,
OCESN7876F137815:2021-01-04T18:51:47Z,18:20:00,18:20:00,StopPoint:OCEOUIGO-87773002,0,,0,1,
OCESN7876F137815:2021-01-04T18:51:47Z,18:45:00,18:48:00,StopPoint:OCEOUIGO-87775007,1,,0,0,
OCESN7876F137815:2021-01-04T18:51:47Z,19:31:00,19:34:00,StopPoint:OCEOUIGO-87763029,2,,0,0,
OCESN7876F137815:2021-01-04T18:51:47Z,21:46:00,21:46:00,StopPoint:OCEOUIGO-87686006,3,,1,0,
OCESN7876F155452:2021-01-04T18:51:47Z,18:21:00,18:21:00,StopPoint:OCEOUIGO-87773002,0,,0,1,
OCESN7876F155452:2021-01-04T18:51:47Z,18:45:00,18:48:00,StopPoint:OCEOUIGO-87775007,1,,0,0,
OCESN7876F155452:2021-01-04T18:51:47Z,19:31:00,19:34:00,StopPoint:OCEOUIGO-87763029,2,,0,0,
OCESN7876F155452:2021-01-04T18:51:47Z,21:46:00,21:46:00,StopPoint:OCEOUIGO-87686006,3,,1,0,
OCESN7882F128808:2020-12-24T18:54:01Z,16:32:00,16:32:00,StopPoint:OCEOUIGO-87688887,0,,0,1,
OCESN7882F128808:2020-12-24T18:54:01Z,16:52:00,16:55:00,StopPoint:OCEOUIGO-87703975,1,,0,0,
OCESN7882F128808:2020-12-24T18:54:01Z,17:32:00,17:35:00,StopPoint:OCEOUIGO-87763029,2,,0,0,
OCESN7882F128808:2020-12-24T18:54:01Z,19:50:00,19:50:00,StopPoint:OCEOUIGO-87686006,3,,1,0,
OCESN7885F141889:2020-12-09T14:36:18Z,12:26:00,12:26:00,StopPoint:OCEOUIGO-87686006,0,,0,1,
OCESN7885F141889:2020-12-09T14:36:18Z,15:08:00,15:11:00,StopPoint:OCEOUIGO-87703975,1,,0,0,
OCESN7885F141889:2020-12-09T14:36:18Z,15:30:00,15:30:00,StopPoint:OCEOUIGO-87688887,2,,1,0,
OCESN7891F114079:2020-12-18T18:54:30Z,09:40:00,09:40:00,StopPoint:OCEOUIGO-87271494,0,,0,1,
OCESN7891F114079:2020-12-18T18:54:30Z,09:51:00,09:55:00,StopPoint:OCEOUIGO-87111849,1,,0,0,
OCESN7891F114079:2020-12-18T18:54:30Z,11:39:00,11:42:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7891F114079:2020-12-18T18:54:30Z,12:51:00,12:56:00,StopPoint:OCEOUIGO-87747006,3,,0,0,
OCESN7891F114079:2020-12-18T18:54:30Z,14:06:00,14:20:00,StopPoint:OCEOUIGO-87741645,4,,0,0,
OCESN7891F114079:2020-12-18T18:54:30Z,14:40:00,14:45:00,StopPoint:OCEOUIGO-87741728,5,,0,0,
OCESN7891F114079:2020-12-18T18:54:30Z,14:58:00,15:01:00,StopPoint:OCEOUIGO-87741769,6,,0,0,
OCESN7891F114079:2020-12-18T18:54:30Z,15:13:00,15:13:00,StopPoint:OCEOUIGO-87741793,7,,1,0,
OCESN7891F114907:2020-12-08T19:18:35Z,06:44:00,06:44:00,StopPoint:OCEOUIGO-87111849,0,,0,1,
OCESN7891F114907:2020-12-08T19:18:35Z,08:46:00,08:51:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7891F114907:2020-12-08T19:18:35Z,09:54:00,09:59:00,StopPoint:OCEOUIGO-87747006,2,,0,0,
OCESN7891F114907:2020-12-08T19:18:35Z,10:59:00,11:19:00,StopPoint:OCEOUIGO-87741645,3,,0,0,
OCESN7891F114907:2020-12-08T19:18:35Z,11:41:00,11:46:00,StopPoint:OCEOUIGO-87741728,4,,0,0,
OCESN7891F114907:2020-12-08T19:18:35Z,11:59:00,12:02:00,StopPoint:OCEOUIGO-87741769,5,,0,0,
OCESN7891F114907:2020-12-08T19:18:35Z,12:14:00,12:14:00,StopPoint:OCEOUIGO-87741793,6,,1,0,
OCESN7891F147673:2020-12-23T18:53:28Z,09:09:00,09:09:00,StopPoint:OCEOUIGO-87271494,0,,0,1,
OCESN7891F147673:2020-12-23T18:53:28Z,09:19:00,09:23:00,StopPoint:OCEOUIGO-87111849,1,,0,0,
OCESN7891F147673:2020-12-23T18:53:28Z,11:10:00,11:20:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7891F147673:2020-12-23T18:53:28Z,12:22:00,12:22:00,StopPoint:OCEOUIGO-87747006,3,,1,0,
OCESN7891F147723:2020-12-11T18:54:31Z,13:19:00,13:19:00,StopPoint:OCEOUIGO-87271494,0,,0,1,
OCESN7891F147723:2020-12-11T18:54:31Z,13:29:00,13:39:00,StopPoint:OCEOUIGO-87111849,1,,0,0,
OCESN7891F147723:2020-12-11T18:54:31Z,15:30:00,15:46:00,StopPoint:OCEOUIGO-87762906,2,,0,0,
OCESN7891F147723:2020-12-11T18:54:31Z,16:45:00,16:45:00,StopPoint:OCEOUIGO-87747006,3,,1,0,
OCESN7894F104413:2020-12-08T19:18:35Z,14:35:00,14:35:00,StopPoint:OCEOUIGO-87741793,0,,0,1,
OCESN7894F104413:2020-12-08T19:18:35Z,14:48:00,14:51:00,StopPoint:OCEOUIGO-87741769,1,,0,0,
OCESN7894F104413:2020-12-08T19:18:35Z,15:05:00,15:10:00,StopPoint:OCEOUIGO-87741728,2,,0,0,
OCESN7894F104413:2020-12-08T19:18:35Z,15:36:00,15:49:00,StopPoint:OCEOUIGO-87741645,3,,0,0,
OCESN7894F104413:2020-12-08T19:18:35Z,16:51:00,16:56:00,StopPoint:OCEOUIGO-87747006,4,,0,0,
OCESN7894F104413:2020-12-08T19:18:35Z,18:03:00,18:06:00,StopPoint:OCEOUIGO-87762906,5,,0,0,
OCESN7894F104413:2020-12-08T19:18:35Z,19:50:00,19:54:00,StopPoint:OCEOUIGO-87111849,6,,0,0,
OCESN7894F104413:2020-12-08T19:18:35Z,20:03:00,20:03:00,StopPoint:OCEOUIGO-87271494,7,,1,0,
OCESN7894F109964:2020-12-18T18:54:30Z,15:47:00,15:47:00,StopPoint:OCEOUIGO-87741793,0,,0,1,
OCESN7894F109964:2020-12-18T18:54:30Z,15:59:00,16:02:00,StopPoint:OCEOUIGO-87741769,1,,0,0,
OCESN7894F109964:2020-12-18T18:54:30Z,16:15:00,16:20:00,StopPoint:OCEOUIGO-87741728,2,,0,0,
OCESN7894F109964:2020-12-18T18:54:30Z,16:37:00,16:50:00,StopPoint:OCEOUIGO-87741645,3,,0,0,
OCESN7894F109964:2020-12-18T18:54:30Z,18:00:00,18:05:00,StopPoint:OCEOUIGO-87747006,4,,0,0,
OCESN7894F109964:2020-12-18T18:54:30Z,19:30:00,19:34:00,StopPoint:OCEOUIGO-87762906,5,,0,0,
OCESN7894F109964:2020-12-18T18:54:30Z,21:21:00,21:25:00,StopPoint:OCEOUIGO-87111849,6,,0,0,
OCESN7894F109964:2020-12-18T18:54:30Z,21:35:00,21:35:00,StopPoint:OCEOUIGO-87271494,7,,1,0,
OCESN7894F113692:2020-12-08T19:18:35Z,15:37:00,15:37:00,StopPoint:OCEOUIGO-87741793,0,,0,1,
OCESN7894F113692:2020-12-08T19:18:35Z,15:50:00,15:53:00,StopPoint:OCEOUIGO-87741769,1,,0,0,
OCESN7894F113692:2020-12-08T19:18:35Z,16:09:00,16:14:00,StopPoint:OCEOUIGO-87741728,2,,0,0,
OCESN7894F113692:2020-12-08T19:18:35Z,16:35:00,16:50:00,StopPoint:OCEOUIGO-87741645,3,,0,0,
OCESN7894F113692:2020-12-08T19:18:35Z,17:57:00,18:12:00,StopPoint:OCEOUIGO-87747006,4,,0,0,
OCESN7894F113692:2020-12-08T19:18:35Z,19:30:00,19:34:00,StopPoint:OCEOUIGO-87762906,5,,0,0,
OCESN7894F113692:2020-12-08T19:18:35Z,21:18:00,21:22:00,StopPoint:OCEOUIGO-87111849,6,,0,0,
OCESN7894F113692:2020-12-08T19:18:35Z,21:42:00,21:42:00,StopPoint:OCEOUIGO-87271494,7,,1,0,
OCESN7894F147716:2020-12-11T18:54:31Z,16:56:00,16:56:00,StopPoint:OCEOUIGO-87747006,0,,0,1,
OCESN7894F147716:2020-12-11T18:54:31Z,18:03:00,18:06:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7894F147716:2020-12-11T18:54:31Z,19:50:00,19:54:00,StopPoint:OCEOUIGO-87111849,2,,0,0,
OCESN7894F147716:2020-12-11T18:54:31Z,20:03:00,20:03:00,StopPoint:OCEOUIGO-87271494,3,,1,0,
OCESN7894F147724:2020-12-11T18:54:31Z,13:06:00,13:06:00,StopPoint:OCEOUIGO-87747006,0,,0,1,
OCESN7894F147724:2020-12-11T18:54:31Z,14:09:00,14:32:00,StopPoint:OCEOUIGO-87762906,1,,0,0,
OCESN7894F147724:2020-12-11T18:54:31Z,16:18:00,16:22:00,StopPoint:OCEOUIGO-87111849,2,,0,0,
OCESN7894F147724:2020-12-11T18:54:31Z,16:32:00,16:32:00,StopPoint:OCEOUIGO-87271494,3,,1,0,
OCESN792F106404:2020-12-09T18:56:28Z,10:12:00,10:12:00,StopPoint:OCETGV-87742007,0,,0,1,
OCESN792F106404:2020-12-09T18:56:28Z,10:26:00,10:29:00,StopPoint:OCETGV-87742361,1,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,10:38:00,10:42:00,StopPoint:OCETGV-87742320,2,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,10:49:00,10:53:00,StopPoint:OCETGV-87741306,3,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,11:26:00,11:31:00,StopPoint:OCETGV-87741009,4,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,15:04:00,15:09:00,StopPoint:OCETGV-87393702,5,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,16:02:00,16:06:00,StopPoint:OCETGV-87396002,6,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,16:42:00,16:46:00,StopPoint:OCETGV-87484006,7,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,17:24:00,17:28:00,StopPoint:OCETGV-87481002,8,,0,0,
OCESN792F106404:2020-12-09T18:56:28Z,18:45:00,18:45:00,StopPoint:OCETGV-87471003,9,,1,0,
OCESN797F112659:2020-12-08T16:10:46Z,11:20:00,11:20:00,StopPoint:OCETGV-87746479,0,,0,1,
OCESN797F112659:2020-12-08T16:10:46Z,11:26:00,11:30:00,StopPoint:OCETGV-87746438,1,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,11:52:00,11:56:00,StopPoint:OCETGV-87746370,2,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,17:23:00,17:27:00,StopPoint:OCETGV-87393702,3,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,18:28:00,18:40:00,StopPoint:OCETGV-87396002,4,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,19:34:00,19:41:00,StopPoint:OCETGV-87484006,5,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,20:19:00,20:23:00,StopPoint:OCETGV-87481002,6,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,21:15:00,21:19:00,StopPoint:OCETGV-87471300,7,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,21:42:00,21:46:00,StopPoint:OCETGV-87476606,8,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,21:56:00,22:00:00,StopPoint:OCETGV-87476200,9,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,22:16:00,22:20:00,StopPoint:OCETGV-87476002,10,,0,0,
OCESN797F112659:2020-12-08T16:10:46Z,22:56:00,22:56:00,StopPoint:OCETGV-87474098,11,,1,0,
OCESN798F109094:2020-12-08T16:10:46Z,11:20:00,11:20:00,StopPoint:OCETGV-87746479,0,,0,1,
OCESN798F109094:2020-12-08T16:10:46Z,11:26:00,11:30:00,StopPoint:OCETGV-87746438,1,,0,0,
